customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
cust_006841,37,2,364.86,4,3,2,9,Loyal Customers
cust_006843,24,2,466.1,4,3,2,9,Loyal Customers
cust_006845,716,1,46.39,1,2,1,4,Needs Attention
cust_006846,28,1,188.01,4,2,1,7,Potential Loyalists
cust_006849,232,2,56.67,3,3,1,7,Potential Loyalists
cust_006850,320,1,368.65,2,2,2,6,Potential Loyalists
cust_006851,120,2,1823.8999999999999,3,3,4,10,Champions
cust_006852,168,6,2473.8900000000003,3,4,4,11,Champions
cust_006853,232,1,138.58,3,2,1,6,Potential Loyalists
cust_006854,79,3,3816.96,4,4,4,12,Champions
cust_006855,208,2,3274.09,3,3,4,10,Champions
cust_006856,142,2,1010.8199999999999,3,3,3,9,Loyal Customers
cust_006857,452,1,1041.77,1,2,3,6,Potential Loyalists
cust_006858,208,2,2746.69,3,3,4,10,Champions
cust_006859,221,2,2367.33,3,3,4,10,Champions
cust_006860,146,2,2580.33,3,3,4,10,Champions
cust_006861,230,1,229.24,3,2,1,6,Potential Loyalists
cust_006862,242,4,2896.6500000000005,2,4,4,10,Champions
cust_006863,174,1,49.87,3,2,1,6,Potential Loyalists
cust_006864,401,1,1234.69,2,2,3,7,Potential Loyalists
cust_006865,326,1,2541.8,2,2,4,8,Loyal Customers
cust_006867,665,1,83.80000000000001,1,2,1,4,Needs Attention
cust_006868,23,1,101.12,4,2,1,7,Potential Loyalists
cust_006869,122,4,538.8399999999999,3,4,2,9,Loyal Customers
cust_006870,153,1,30.37,3,2,1,6,Potential Loyalists
cust_006871,567,1,117.36,1,2,1,4,Needs Attention
cust_006873,501,1,1366.02,1,2,3,6,Potential Loyalists
cust_006875,176,3,2523.1099999999997,3,4,4,11,Champions
cust_006877,595,1,1784.33,1,2,4,7,Potential Loyalists
cust_006878,566,1,81.47,1,2,1,4,Needs Attention
cust_006881,67,3,2694.8,4,4,4,12,Champions
cust_006882,256,1,977.6,2,2,3,7,Potential Loyalists
cust_006883,652,1,535.9499999999999,1,2,2,5,Needs Attention
cust_006884,245,1,1093.52,2,2,3,7,Potential Loyalists
cust_006886,696,1,76.92,1,2,1,4,Needs Attention
cust_006889,503,1,1204.58,1,2,3,6,Potential Loyalists
cust_006890,288,1,391.94,2,2,2,6,Potential Loyalists
cust_006891,137,1,282.5,3,2,2,7,Potential Loyalists
cust_006892,586,2,330.37,1,3,2,6,Potential Loyalists
cust_006893,154,2,927.1700000000001,3,3,3,9,Loyal Customers
cust_006894,195,1,79.27,3,2,1,6,Potential Loyalists
cust_006895,281,3,771.67,2,4,3,9,Loyal Customers
cust_006897,27,2,2856.27,4,3,4,11,Champions
cust_006898,601,1,247.22,1,2,2,5,Needs Attention
cust_006899,273,1,188.53,2,2,1,5,Needs Attention
cust_006900,27,2,360.90999999999997,4,3,2,9,Loyal Customers
cust_006901,341,2,1171.64,2,3,3,8,Loyal Customers
cust_006902,692,1,201.46,1,2,1,4,Needs Attention
cust_006905,274,3,402.84999999999997,2,4,2,8,Loyal Customers
cust_006906,376,2,1355.76,2,3,3,8,Loyal Customers
cust_006907,545,2,754.84,1,3,3,7,Potential Loyalists
cust_006908,227,1,71.49,3,2,1,6,Potential Loyalists
cust_006910,394,2,2683.12,2,3,4,9,Loyal Customers
cust_006911,263,2,1671.97,2,3,3,8,Loyal Customers
cust_006912,634,1,316.95,1,2,2,5,Needs Attention
cust_006915,37,2,667.42,4,3,3,10,Champions
cust_006917,30,2,1932.41,4,3,4,11,Champions
cust_006919,60,2,808.6600000000001,4,3,3,10,Champions
cust_006922,389,1,239.66,2,2,1,5,Needs Attention
cust_006923,404,1,666.4499999999999,2,2,3,7,Potential Loyalists
cust_006924,222,3,726.01,3,4,3,10,Champions
cust_006927,205,1,374.29,3,2,2,7,Potential Loyalists
cust_006928,119,3,973.59,3,4,3,10,Champions
cust_006929,387,2,3001.44,2,3,4,9,Loyal Customers
cust_006931,404,1,475.61,2,2,2,6,Potential Loyalists
cust_006935,553,1,107.45,1,2,1,4,Needs Attention
cust_006936,397,1,683.29,2,2,3,7,Potential Loyalists
cust_006937,413,2,3152.42,2,3,4,9,Loyal Customers
cust_006938,141,3,4250.87,3,4,4,11,Champions
cust_006939,401,1,129.86,2,2,1,5,Needs Attention
cust_006940,424,1,326.16,2,2,2,6,Potential Loyalists
cust_006941,32,3,1076.0,4,4,3,11,Champions
cust_006942,297,2,450.86,2,3,2,7,Potential Loyalists
cust_006943,160,3,6555.39,3,4,4,11,Champions
cust_006944,23,2,720.7700000000001,4,3,3,10,Champions
cust_006945,342,1,99.19,2,2,1,5,Needs Attention
cust_006947,334,2,2183.55,2,3,4,9,Loyal Customers
cust_006948,173,1,2157.03,3,2,4,9,Loyal Customers
cust_006949,53,3,506.36,4,4,2,10,Champions
cust_006952,307,1,253.64,2,2,2,6,Potential Loyalists
cust_006953,454,1,146.24,1,2,1,4,Needs Attention
cust_006955,168,1,201.03,3,2,1,6,Potential Loyalists
cust_006957,412,3,1587.5,2,4,3,9,Loyal Customers
cust_006960,322,2,1116.91,2,3,3,8,Loyal Customers
cust_006961,209,2,978.4100000000001,3,3,3,9,Loyal Customers
cust_006962,319,1,86.24,2,2,1,5,Needs Attention
cust_006963,124,3,835.85,3,4,3,10,Champions
cust_006964,588,1,186.11,1,2,1,4,Needs Attention
cust_006965,411,1,426.89,2,2,2,6,Potential Loyalists
cust_006966,44,2,404.84000000000003,4,3,2,9,Loyal Customers
cust_006967,414,1,1995.45,2,2,4,8,Loyal Customers
cust_006968,170,2,512.54,3,3,2,8,Loyal Customers
cust_006970,28,1,218.31,4,2,1,7,Potential Loyalists
cust_006971,314,2,390.27,2,3,2,7,Potential Loyalists
cust_006972,467,1,1838.59,1,2,4,7,Potential Loyalists
cust_006973,722,1,152.89,1,2,1,4,Needs Attention
cust_006974,677,1,2619.65,1,2,4,7,Potential Loyalists
cust_006975,208,1,1669.77,3,2,3,8,Loyal Customers
cust_006976,211,2,896.94,3,3,3,9,Loyal Customers
cust_006979,640,2,286.86,1,3,2,6,Potential Loyalists
cust_006980,19,6,1201.6100000000001,4,4,3,11,Champions
cust_006981,43,5,8278.91,4,4,4,12,Champions
cust_006982,79,2,213.87,4,3,1,8,Loyal Customers
cust_006984,471,2,1568.78,1,3,3,7,Potential Loyalists
cust_006985,84,3,980.02,4,4,3,11,Champions
cust_006986,229,2,719.0699999999999,3,3,3,9,Loyal Customers
cust_006988,94,1,110.4,4,2,1,7,Potential Loyalists
cust_006989,49,2,470.85,4,3,2,9,Loyal Customers
cust_006990,128,1,1526.16,3,2,3,8,Loyal Customers
cust_006991,602,1,231.72,1,2,1,4,Needs Attention
cust_006992,537,1,521.43,1,2,2,5,Needs Attention
cust_006993,29,2,2010.19,4,3,4,11,Champions
cust_006994,590,1,139.98000000000002,1,2,1,4,Needs Attention
cust_006995,481,1,1753.47,1,2,3,6,Potential Loyalists
cust_006996,29,3,829.86,4,4,3,11,Champions
cust_006997,172,2,2788.05,3,3,4,10,Champions
cust_006998,244,5,1459.5,2,4,3,9,Loyal Customers
cust_006999,84,5,1069.99,4,4,3,11,Champions
cust_007000,317,3,968.7600000000001,2,4,3,9,Loyal Customers
cust_007001,183,1,221.2,3,2,1,6,Potential Loyalists
cust_007002,13,5,3006.24,4,4,4,12,Champions
cust_007003,265,1,2718.56,2,2,4,8,Loyal Customers
cust_007004,125,2,200.60000000000002,3,3,1,7,Potential Loyalists
cust_007005,454,1,249.34,1,2,2,5,Needs Attention
cust_007006,453,1,45.19,1,2,1,4,Needs Attention
cust_007008,74,3,176.48000000000002,4,4,1,9,Loyal Customers
cust_007009,485,2,1064.68,1,3,3,7,Potential Loyalists
cust_007010,671,1,571.12,1,2,2,5,Needs Attention
cust_007011,34,4,501.47,4,4,2,10,Champions
cust_007012,411,1,1826.72,2,2,4,8,Loyal Customers
cust_007013,60,3,1138.4899999999998,4,4,3,11,Champions
cust_007014,20,1,77.24000000000001,4,2,1,7,Potential Loyalists
cust_007016,263,2,2375.8100000000004,2,3,4,9,Loyal Customers
cust_007017,455,1,222.76,1,2,1,4,Needs Attention
cust_007018,69,2,3030.9399999999996,4,3,4,11,Champions
cust_007021,20,1,161.81,4,2,1,7,Potential Loyalists
cust_007022,380,2,465.4,2,3,2,7,Potential Loyalists
cust_007023,202,1,113.74,3,2,1,6,Potential Loyalists
cust_007024,41,2,697.49,4,3,3,10,Champions
cust_007025,198,1,70.89,3,2,1,6,Potential Loyalists
cust_007026,620,1,126.76,1,2,1,4,Needs Attention
cust_007027,460,3,1171.79,1,4,3,8,Loyal Customers
cust_007028,470,1,204.23,1,2,1,4,Needs Attention
cust_007029,687,1,208.03,1,2,1,4,Needs Attention
cust_007031,415,2,575.69,2,3,2,7,Potential Loyalists
cust_007032,53,3,1306.29,4,4,3,11,Champions
cust_007034,253,2,323.85,2,3,2,7,Potential Loyalists
cust_007035,444,2,1804.27,1,3,4,8,Loyal Customers
cust_007036,5,3,1431.43,4,4,3,11,Champions
cust_007037,206,1,334.29,3,2,2,7,Potential Loyalists
cust_007038,307,1,428.57,2,2,2,6,Potential Loyalists
cust_007039,214,1,405.77,3,2,2,7,Potential Loyalists
cust_007041,38,4,4032.04,4,4,4,12,Champions
cust_007042,236,1,336.98,3,2,2,7,Potential Loyalists
cust_007043,448,2,823.96,1,3,3,7,Potential Loyalists
cust_007044,597,1,997.94,1,2,3,6,Potential Loyalists
cust_007045,243,2,5696.58,2,3,4,9,Loyal Customers
cust_007050,663,1,2484.62,1,2,4,7,Potential Loyalists
cust_007052,154,1,160.24,3,2,1,6,Potential Loyalists
cust_007053,584,1,552.1899999999999,1,2,2,5,Needs Attention
cust_007054,718,1,248.17,1,2,2,5,Needs Attention
cust_007055,5,2,493.88,4,3,2,9,Loyal Customers
cust_007056,619,1,62.17,1,2,1,4,Needs Attention
cust_007057,158,1,3329.8,3,2,4,9,Loyal Customers
cust_007058,460,1,222.19,1,2,1,4,Needs Attention
cust_007059,454,2,1195.43,1,3,3,7,Potential Loyalists
cust_007060,80,2,252.79999999999998,4,3,2,9,Loyal Customers
cust_007061,663,1,995.99,1,2,3,6,Potential Loyalists
cust_007062,19,4,1871.3400000000001,4,4,4,12,Champions
cust_007063,98,1,1545.58,3,2,3,8,Loyal Customers
cust_007064,155,2,432.40999999999997,3,3,2,8,Loyal Customers
cust_007065,28,1,58.41,4,2,1,7,Potential Loyalists
cust_007066,491,2,1294.41,1,3,3,7,Potential Loyalists
cust_007067,598,1,295.45,1,2,2,5,Needs Attention
cust_007069,33,5,2874.47,4,4,4,12,Champions
cust_007071,28,1,109.02,4,2,1,7,Potential Loyalists
cust_007072,714,1,71.33,1,2,1,4,Needs Attention
cust_007073,456,2,3229.6600000000003,1,3,4,8,Loyal Customers
cust_007074,281,1,37.74,2,2,1,5,Needs Attention
cust_007075,699,1,275.9,1,2,2,5,Needs Attention
cust_007076,69,1,334.09000000000003,4,2,2,8,Loyal Customers
cust_007078,621,1,347.54,1,2,2,5,Needs Attention
cust_007079,455,1,61.870000000000005,1,2,1,4,Needs Attention
cust_007080,251,3,676.48,2,4,3,9,Loyal Customers
cust_007081,216,4,953.8499999999999,3,4,3,10,Champions
cust_007082,93,5,4743.969999999999,4,4,4,12,Champions
cust_007083,217,4,634.38,3,4,3,10,Champions
cust_007084,497,1,271.39,1,2,2,5,Needs Attention
cust_007086,580,3,183.01,1,4,1,6,Potential Loyalists
cust_007088,299,2,883.26,2,3,3,8,Loyal Customers
cust_007089,577,1,34.89,1,2,1,4,Needs Attention
cust_007090,343,1,1028.83,2,2,3,7,Potential Loyalists
cust_007091,691,1,864.6899999999999,1,2,3,6,Potential Loyalists
cust_007092,178,1,1473.69,3,2,3,8,Loyal Customers
cust_007094,125,1,214.29,3,2,1,6,Potential Loyalists
cust_007095,634,1,177.26,1,2,1,4,Needs Attention
cust_007096,164,2,2781.94,3,3,4,10,Champions
cust_007097,722,1,812.14,1,2,3,6,Potential Loyalists
cust_007098,29,2,713.63,4,3,3,10,Champions
cust_007099,45,5,2436.21,4,4,4,12,Champions
cust_007101,189,1,316.59000000000003,3,2,2,7,Potential Loyalists
cust_007102,62,3,556.3499999999999,4,4,2,10,Champions
cust_007103,711,1,415.32,1,2,2,5,Needs Attention
cust_007104,53,1,175.8,4,2,1,7,Potential Loyalists
cust_007105,347,2,744.5,2,3,3,8,Loyal Customers
cust_007106,143,2,2202.9700000000003,3,3,4,10,Champions
cust_007108,414,1,171.63000000000002,2,2,1,5,Needs Attention
cust_007111,130,3,1978.99,3,4,4,11,Champions
cust_007112,522,1,693.1700000000001,1,2,3,6,Potential Loyalists
cust_007114,20,2,773.03,4,3,3,10,Champions
cust_007115,678,1,183.19,1,2,1,4,Needs Attention
cust_007116,379,1,38.88,2,2,1,5,Needs Attention
cust_007117,180,3,2004.78,3,4,4,11,Champions
cust_007118,70,1,299.42999999999995,4,2,2,8,Loyal Customers
cust_007119,181,3,2706.97,3,4,4,11,Champions
cust_007121,546,1,91.94,1,2,1,4,Needs Attention
cust_007122,57,1,1980.36,4,2,4,10,Champions
cust_007123,714,1,613.38,1,2,3,6,Potential Loyalists
cust_007124,149,3,3754.2799999999997,3,4,4,11,Champions
cust_007125,708,1,157.97,1,2,1,4,Needs Attention
cust_007126,54,2,2390.2000000000003,4,3,4,11,Champions
cust_007127,561,2,1466.34,1,3,3,7,Potential Loyalists
cust_007128,474,2,1196.0,1,3,3,7,Potential Loyalists
cust_007129,385,3,2969.32,2,4,4,10,Champions
cust_007130,151,2,327.53,3,3,2,8,Loyal Customers
cust_007131,208,1,20.39,3,2,1,6,Potential Loyalists
cust_007133,107,1,1031.96,3,2,3,8,Loyal Customers
cust_007135,46,2,2795.46,4,3,4,11,Champions
cust_007137,213,1,971.82,3,2,3,8,Loyal Customers
cust_007138,697,1,164.08,1,2,1,4,Needs Attention
cust_007140,253,3,3816.66,2,4,4,10,Champions
cust_007141,479,2,413.14,1,3,2,6,Potential Loyalists
cust_007142,50,1,206.87,4,2,1,7,Potential Loyalists
cust_007143,320,2,1422.3000000000002,2,3,3,8,Loyal Customers
cust_007145,130,2,570.39,3,3,2,8,Loyal Customers
cust_007146,215,1,88.47,3,2,1,6,Potential Loyalists
cust_007147,299,2,718.8299999999999,2,3,3,8,Loyal Customers
cust_007148,372,1,1276.14,2,2,3,7,Potential Loyalists
cust_007150,309,1,306.35,2,2,2,6,Potential Loyalists
cust_007151,128,3,827.98,3,4,3,10,Champions
cust_007154,729,1,169.15,1,2,1,4,Needs Attention
cust_007155,550,2,328.19000000000005,1,3,2,6,Potential Loyalists
cust_007156,385,2,222.12,2,3,1,6,Potential Loyalists
cust_007157,13,1,656.38,4,2,3,9,Loyal Customers
cust_007158,472,1,45.89,1,2,1,4,Needs Attention
cust_007160,43,2,172.56,4,3,1,8,Loyal Customers
cust_007161,151,2,1791.07,3,3,4,10,Champions
cust_007162,233,3,4919.43,3,4,4,11,Champions
cust_007164,199,3,458.74,3,4,2,9,Loyal Customers
cust_007165,575,1,224.07,1,2,1,4,Needs Attention
cust_007166,408,1,233.41,2,2,1,5,Needs Attention
cust_007167,475,1,50.11,1,2,1,4,Needs Attention
cust_007169,116,2,811.8499999999999,3,3,3,9,Loyal Customers
cust_007170,258,3,851.79,2,4,3,9,Loyal Customers
cust_007171,124,2,331.97,3,3,2,8,Loyal Customers
cust_007173,423,2,1882.81,2,3,4,9,Loyal Customers
cust_007174,528,1,94.24,1,2,1,4,Needs Attention
cust_007175,154,2,1932.0,3,3,4,10,Champions
cust_007176,320,1,50.3,2,2,1,5,Needs Attention
cust_007177,713,1,195.0,1,2,1,4,Needs Attention
cust_007178,283,1,32.01,2,2,1,5,Needs Attention
cust_007179,371,2,286.4,2,3,2,7,Potential Loyalists
cust_007180,464,1,305.98,1,2,2,5,Needs Attention
cust_007181,250,1,686.35,2,2,3,7,Potential Loyalists
cust_007182,391,1,93.03,2,2,1,5,Needs Attention
cust_007183,447,2,2724.6200000000003,1,3,4,8,Loyal Customers
cust_007184,522,1,153.54999999999998,1,2,1,4,Needs Attention
cust_007185,289,1,392.24,2,2,2,6,Potential Loyalists
cust_007186,152,3,813.59,3,4,3,10,Champions
cust_007187,180,2,2404.95,3,3,4,10,Champions
cust_007188,366,2,646.63,2,3,3,8,Loyal Customers
cust_007189,102,2,2572.5499999999997,3,3,4,10,Champions
cust_007190,61,4,3525.1400000000003,4,4,4,12,Champions
cust_007192,94,5,3478.66,4,4,4,12,Champions
cust_007193,484,1,1645.3000000000002,1,2,3,6,Potential Loyalists
cust_007194,677,1,139.79,1,2,1,4,Needs Attention
cust_007195,474,2,482.64,1,3,2,6,Potential Loyalists
cust_007196,376,3,1865.71,2,4,4,10,Champions
cust_007202,706,1,2530.36,1,2,4,7,Potential Loyalists
cust_007204,496,1,1570.3000000000002,1,2,3,6,Potential Loyalists
cust_007205,60,1,289.24,4,2,2,8,Loyal Customers
cust_007206,123,5,492.41,3,4,2,9,Loyal Customers
cust_007207,302,2,2219.3,2,3,4,9,Loyal Customers
cust_007208,609,1,1526.93,1,2,3,6,Potential Loyalists
cust_007209,180,2,4249.13,3,3,4,10,Champions
cust_007210,193,2,709.12,3,3,3,9,Loyal Customers
cust_007211,48,3,861.63,4,4,3,11,Champions
cust_007212,707,1,111.98,1,2,1,4,Needs Attention
cust_007213,299,1,42.15,2,2,1,5,Needs Attention
cust_007214,370,2,913.44,2,3,3,8,Loyal Customers
cust_007215,311,2,521.87,2,3,2,7,Potential Loyalists
cust_007216,461,1,83.87,1,2,1,4,Needs Attention
cust_007218,572,3,2262.38,1,4,4,9,Loyal Customers
cust_007219,221,1,2152.61,3,2,4,9,Loyal Customers
cust_007221,343,1,1051.94,2,2,3,7,Potential Loyalists
cust_007222,308,1,184.06,2,2,1,5,Needs Attention
cust_007224,207,1,50.21,3,2,1,6,Potential Loyalists
cust_007225,425,1,177.79,2,2,1,5,Needs Attention
cust_007226,81,6,7630.950000000001,4,4,4,12,Champions
cust_007227,407,1,359.66,2,2,2,6,Potential Loyalists
cust_007229,528,2,1275.1100000000001,1,3,3,7,Potential Loyalists
cust_007230,240,2,69.76,3,3,1,7,Potential Loyalists
cust_007232,183,3,433.78999999999996,3,4,2,9,Loyal Customers
cust_007233,258,1,1335.0800000000002,2,2,3,7,Potential Loyalists
cust_007234,209,1,950.78,3,2,3,8,Loyal Customers
cust_007235,85,3,2644.85,4,4,4,12,Champions
cust_007236,177,3,1830.98,3,4,4,11,Champions
cust_007237,296,2,181.85,2,3,1,6,Potential Loyalists
cust_007238,160,1,128.06,3,2,1,6,Potential Loyalists
cust_007239,60,2,225.28,4,3,1,8,Loyal Customers
cust_007240,233,5,1318.78,3,4,3,10,Champions
cust_007241,12,2,2020.56,4,3,4,11,Champions
cust_007242,594,1,325.01000000000005,1,2,2,5,Needs Attention
cust_007243,307,1,33.84,2,2,1,5,Needs Attention
cust_007244,43,3,684.79,4,4,3,11,Champions
cust_007245,628,1,231.68,1,2,1,4,Needs Attention
cust_007246,200,2,2792.2500000000005,3,3,4,10,Champions
cust_007248,105,3,1796.0600000000002,3,4,4,11,Champions
cust_007249,668,1,82.77,1,2,1,4,Needs Attention
cust_007251,164,1,64.17,3,2,1,6,Potential Loyalists
cust_007252,552,1,78.96000000000001,1,2,1,4,Needs Attention
cust_007253,53,2,1548.7599999999998,4,3,3,10,Champions
cust_007254,271,2,609.86,2,3,3,8,Loyal Customers
cust_007255,714,1,1287.2800000000002,1,2,3,6,Potential Loyalists
cust_007256,613,1,2866.57,1,2,4,7,Potential Loyalists
cust_007257,79,3,1592.29,4,4,3,11,Champions
cust_007258,325,1,58.73,2,2,1,5,Needs Attention
cust_007259,535,1,68.69,1,2,1,4,Needs Attention
cust_007260,121,2,1224.71,3,3,3,9,Loyal Customers
cust_007261,67,1,151.56,4,2,1,7,Potential Loyalists
cust_007262,37,3,1199.0500000000002,4,4,3,11,Champions
cust_007263,80,2,2998.15,4,3,4,11,Champions
cust_007264,32,2,1864.93,4,3,4,11,Champions
cust_007265,149,2,336.34,3,3,2,8,Loyal Customers
cust_007266,319,3,1126.8600000000001,2,4,3,9,Loyal Customers
cust_007269,146,3,3657.2700000000004,3,4,4,11,Champions
cust_007270,652,1,703.85,1,2,3,6,Potential Loyalists
cust_007271,261,1,3271.9700000000003,2,2,4,8,Loyal Customers
cust_007272,423,1,1972.95,2,2,4,8,Loyal Customers
cust_007273,621,1,897.39,1,2,3,6,Potential Loyalists
cust_007274,28,2,2026.1000000000001,4,3,4,11,Champions
cust_007276,207,1,160.52,3,2,1,6,Potential Loyalists
cust_007279,125,2,1547.59,3,3,3,9,Loyal Customers
cust_007280,55,3,1676.27,4,4,3,11,Champions
cust_007281,620,1,122.16,1,2,1,4,Needs Attention
cust_007282,9,3,821.99,4,4,3,11,Champions
cust_007283,3,1,172.36999999999998,4,2,1,7,Potential Loyalists
cust_007285,659,1,402.09,1,2,2,5,Needs Attention
cust_007287,519,2,3824.8100000000004,1,3,4,8,Loyal Customers
cust_007288,27,2,364.04,4,3,2,9,Loyal Customers
cust_007291,338,3,1250.56,2,4,3,9,Loyal Customers
cust_007292,221,2,3803.6,3,3,4,10,Champions
cust_007294,19,2,172.43,4,3,1,8,Loyal Customers
cust_007295,271,2,542.4499999999999,2,3,2,7,Potential Loyalists
cust_007296,401,1,207.77,2,2,1,5,Needs Attention
cust_007297,93,2,572.59,4,3,2,9,Loyal Customers
cust_007299,159,2,374.58000000000004,3,3,2,8,Loyal Customers
cust_007304,695,1,294.89,1,2,2,5,Needs Attention
cust_007308,417,1,351.88,2,2,2,6,Potential Loyalists
cust_007309,380,1,1695.3,2,2,3,7,Potential Loyalists
cust_007310,429,1,351.6,2,2,2,6,Potential Loyalists
cust_007311,19,4,7140.14,4,4,4,12,Champions
cust_007312,61,3,508.78999999999996,4,4,2,10,Champions
cust_007313,358,2,2053.12,2,3,4,9,Loyal Customers
cust_007314,91,3,351.88,4,4,2,10,Champions
cust_007318,356,1,911.19,2,2,3,7,Potential Loyalists
cust_007319,632,1,227.11,1,2,1,4,Needs Attention
cust_007320,122,2,311.49,3,3,2,8,Loyal Customers
cust_007321,559,2,335.25,1,3,2,6,Potential Loyalists
cust_007322,364,1,60.62,2,2,1,5,Needs Attention
cust_007323,606,1,309.85,1,2,2,5,Needs Attention
cust_007325,314,2,1948.8799999999999,2,3,4,9,Loyal Customers
cust_007326,385,1,2584.3100000000004,2,2,4,8,Loyal Customers
cust_007327,36,2,381.78000000000003,4,3,2,9,Loyal Customers
cust_007328,563,1,1313.1999999999998,1,2,3,6,Potential Loyalists
cust_007329,258,3,892.9000000000001,2,4,3,9,Loyal Customers
cust_007330,400,1,808.7299999999999,2,2,3,7,Potential Loyalists
cust_007331,365,3,757.36,2,4,3,9,Loyal Customers
cust_007332,112,2,1760.2799999999997,3,3,3,9,Loyal Customers
cust_007334,26,1,192.65,4,2,1,7,Potential Loyalists
cust_007336,51,2,855.42,4,3,3,10,Champions
cust_007338,151,2,1826.3999999999999,3,3,4,10,Champions
cust_007339,250,2,1499.07,2,3,3,8,Loyal Customers
cust_007340,17,3,3069.14,4,4,4,12,Champions
cust_007342,633,1,38.68000000000001,1,2,1,4,Needs Attention
cust_007343,24,1,319.57,4,2,2,8,Loyal Customers
cust_007344,652,1,391.25,1,2,2,5,Needs Attention
cust_007345,397,4,1804.52,2,4,4,10,Champions
cust_007347,247,3,761.55,2,4,3,9,Loyal Customers
cust_007349,210,1,126.79,3,2,1,6,Potential Loyalists
cust_007350,474,1,468.86,1,2,2,5,Needs Attention
cust_007351,154,2,1138.5,3,3,3,9,Loyal Customers
cust_007352,175,2,3664.9300000000003,3,3,4,10,Champions
cust_007353,638,1,101.09,1,2,1,4,Needs Attention
cust_007354,308,1,802.05,2,2,3,7,Potential Loyalists
cust_007355,263,1,245.9,2,2,2,6,Potential Loyalists
cust_007357,125,2,1729.3899999999999,3,3,3,9,Loyal Customers
cust_007358,620,2,2791.91,1,3,4,8,Loyal Customers
cust_007360,464,1,399.85,1,2,2,5,Needs Attention
cust_007361,446,1,298.90000000000003,1,2,2,5,Needs Attention
cust_007362,712,1,149.48999999999998,1,2,1,4,Needs Attention
cust_007364,144,1,250.27,3,2,2,7,Potential Loyalists
cust_007365,133,2,773.97,3,3,3,9,Loyal Customers
cust_007366,111,2,532.58,3,3,2,8,Loyal Customers
cust_007367,6,2,192.57,4,3,1,8,Loyal Customers
cust_007368,321,4,413.66999999999996,2,4,2,8,Loyal Customers
cust_007370,48,4,1564.63,4,4,3,11,Champions
cust_007371,16,2,1807.2199999999998,4,3,4,11,Champions
cust_007372,551,2,2399.1600000000003,1,3,4,8,Loyal Customers
cust_007373,177,2,783.6600000000001,3,3,3,9,Loyal Customers
cust_007374,452,2,2453.5699999999997,1,3,4,8,Loyal Customers
cust_007376,618,1,381.51,1,2,2,5,Needs Attention
cust_007377,177,2,1881.43,3,3,4,10,Champions
cust_007378,39,5,3456.22,4,4,4,12,Champions
cust_007379,2,2,1330.9,4,3,3,10,Champions
cust_007380,71,3,1622.8700000000001,4,4,3,11,Champions
cust_007381,44,3,684.25,4,4,3,11,Champions
cust_007382,145,4,1048.72,3,4,3,10,Champions
cust_007383,494,1,155.07,1,2,1,4,Needs Attention
cust_007384,76,1,186.42,4,2,1,7,Potential Loyalists
cust_007385,54,3,526.59,4,4,2,10,Champions
cust_007386,443,1,226.8,1,2,1,4,Needs Attention
cust_007388,730,1,129.72,1,2,1,4,Needs Attention
cust_007389,158,2,191.04,3,3,1,7,Potential Loyalists
cust_007390,40,1,1748.69,4,2,3,9,Loyal Customers
cust_007391,509,1,393.0,1,2,2,5,Needs Attention
cust_007392,47,4,3799.3,4,4,4,12,Champions
cust_007393,339,1,90.62,2,2,1,5,Needs Attention
cust_007394,46,4,639.76,4,4,3,11,Champions
cust_007395,669,1,25.68,1,2,1,4,Needs Attention
cust_007396,42,3,876.0600000000001,4,4,3,11,Champions
cust_007397,24,2,207.73000000000002,4,3,1,8,Loyal Customers
cust_007398,243,2,2545.1400000000003,2,3,4,9,Loyal Customers
cust_007399,52,3,1798.5500000000002,4,4,4,12,Champions
cust_007400,305,3,497.78000000000003,2,4,2,8,Loyal Customers
cust_007401,355,1,332.91,2,2,2,6,Potential Loyalists
cust_007404,370,2,241.59,2,3,2,7,Potential Loyalists
cust_007406,283,1,676.6500000000001,2,2,3,7,Potential Loyalists
cust_007407,353,2,1462.9299999999998,2,3,3,8,Loyal Customers
cust_007408,67,2,1733.47,4,3,3,10,Champions
cust_007409,57,2,431.78,4,3,2,9,Loyal Customers
cust_007410,165,2,778.9300000000001,3,3,3,9,Loyal Customers
cust_007411,705,1,74.53999999999999,1,2,1,4,Needs Attention
cust_007412,175,1,190.25,3,2,1,6,Potential Loyalists
cust_007413,519,1,1966.44,1,2,4,7,Potential Loyalists
cust_007415,85,2,1955.26,4,3,4,11,Champions
cust_007416,476,1,64.21,1,2,1,4,Needs Attention
cust_007418,491,2,312.03,1,3,2,6,Potential Loyalists
cust_007419,48,2,591.9200000000001,4,3,3,10,Champions
cust_007420,177,3,477.12,3,4,2,9,Loyal Customers
cust_007421,371,2,745.38,2,3,3,8,Loyal Customers
cust_007422,74,3,367.48,4,4,2,10,Champions
cust_007423,434,2,2946.53,1,3,4,8,Loyal Customers
cust_007424,657,1,103.96,1,2,1,4,Needs Attention
cust_007425,209,2,126.56,3,3,1,7,Potential Loyalists
cust_007426,19,1,1947.87,4,2,4,10,Champions
cust_007427,509,2,600.14,1,3,3,7,Potential Loyalists
cust_007429,118,2,494.70000000000005,3,3,2,8,Loyal Customers
cust_007430,74,2,2850.28,4,3,4,11,Champions
cust_007431,254,1,226.92,2,2,1,5,Needs Attention
