order_id,customer_id,customer_state,product_category,price,freight_value,payment_type,payment_installments,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,delivery_days,is_late,review_score
ord_004544,cust_001268,RS,fashion,268.42,22.78,credit_card,4,2024-11-27,2024-12-08,2024-12-11,11,0,3.0
ord_000554,cust_003376,PR,furniture,3094.33,346.2,credit_card,1,2024-11-27,2024-12-05,2024-12-10,8,0,5.0
ord_002553,cust_004033,BA,toys,137.79,15.37,credit_card,6,2024-11-27,2024-12-09,2024-12-11,12,0,4.0
ord_002037,cust_002461,MG,toys,83.66,3.74,credit_card,6,2024-11-27,2024-12-05,2024-12-10,8,0,4.0
ord_008934,cust_005741,SP,fashion,164.44,20.15,credit_card,7,2024-11-28,2024-12-01,2024-12-06,3,0,4.0
ord_003604,cust_003719,MG,sports_leisure,266.09,32.79,credit_card,2,2024-11-28,2024-12-02,2024-12-07,4,0,1.0
ord_007756,cust_004365,SP,sports_leisure,81.2,4.55,credit_card,7,2024-11-28,2024-12-01,2024-12-06,3,0,4.0
ord_005513,cust_004517,SP,toys,106.2,15.87,debit_card,1,2024-11-28,2024-12-04,2024-12-09,6,0,5.0
ord_000119,cust_008755,SP,computers_accessories,1388.75,117.03,credit_card,9,2024-11-28,2024-12-01,2024-12-06,3,0,3.0
ord_004202,cust_006169,GO,housewares,55.8,3.21,credit_card,2,2024-11-28,2024-12-08,2024-12-11,10,0,5.0
ord_001294,cust_008987,RJ,furniture,728.53,35.07,credit_card,5,2024-11-28,2024-12-08,2024-12-12,10,0,5.0
ord_003265,cust_003922,CE,electronics,498.84,17.1,credit_card,9,2024-11-28,2024-12-06,2024-12-11,8,0,5.0
ord_003724,cust_002735,GO,sports_leisure,164.91,8.99,credit_card,2,2024-11-28,2024-12-02,2024-12-07,4,0,3.0
ord_005124,cust_007943,RJ,computers_accessories,973.82,137.32,credit_card,1,2024-11-28,2024-11-30,2024-12-05,2,0,5.0
ord_009602,cust_005249,CE,beauty_health,202.98,25.43,credit_card,3,2024-11-28,2024-12-03,2024-12-08,5,0,4.0
ord_005699,cust_001868,SP,furniture,1477.43,164.0,credit_card,3,2024-11-28,2024-12-01,2024-12-06,3,0,5.0
ord_004188,cust_004524,CE,computers_accessories,1229.17,40.19,credit_card,9,2024-11-28,2024-12-05,2024-12-10,7,0,5.0
ord_000090,cust_006184,MG,toys,115.04,11.3,boleto,1,2024-11-28,2024-12-03,2024-12-07,5,0,4.0
ord_001484,cust_000207,MG,computers_accessories,1293.28,78.0,credit_card,9,2024-11-28,2024-11-30,2024-12-05,2,0,5.0
ord_010083,cust_006575,SP,furniture,1110.07,126.9,debit_card,1,2024-11-28,2024-12-06,2024-12-11,8,0,3.0
ord_003900,cust_004920,SP,housewares,325.11,19.56,credit_card,6,2024-11-28,2024-12-03,2024-12-07,5,0,5.0
ord_004246,cust_002418,RJ,furniture,3202.22,457.07,boleto,1,2024-11-28,2024-12-04,2024-12-09,6,0,4.0
ord_001744,cust_003040,PE,toys,145.97,11.4,debit_card,1,2024-11-28,2024-12-02,2024-12-06,4,0,4.0
ord_004016,cust_007069,CE,fashion,455.09,34.65,boleto,1,2024-11-28,2024-12-06,2024-12-11,8,0,2.0
ord_007158,cust_006017,SC,beauty_health,192.6,12.4,credit_card,1,2024-11-28,2024-11-30,2024-12-05,2,0,4.0
ord_006350,cust_005016,SP,fashion,49.75,6.0,credit_card,4,2024-11-28,2024-12-07,2024-12-12,9,0,5.0
ord_002668,cust_008988,RS,sports_leisure,80.8,5.41,credit_card,1,2024-11-28,2024-11-30,2024-12-05,2,0,4.0
ord_000841,cust_006941,RJ,sports_leisure,603.84,65.3,credit_card,6,2024-11-29,2024-12-03,2024-12-08,4,0,5.0
ord_007988,cust_008768,RJ,housewares,67.92,2.63,credit_card,5,2024-11-29,2024-12-04,2024-12-09,5,0,4.0
ord_004129,cust_004440,SP,toys,131.15,12.32,credit_card,4,2024-11-29,2024-12-07,2024-12-11,8,0,5.0
ord_002313,cust_000258,MG,furniture,3196.07,243.12,credit_card,8,2024-11-29,2024-12-08,2024-12-13,9,0,2.0
ord_000145,cust_005530,RS,beauty_health,17.74,1.39,credit_card,3,2024-11-29,2024-12-02,2024-12-07,3,0,3.0
ord_010520,cust_005722,PE,computers_accessories,1216.36,151.6,credit_card,2,2024-11-29,2024-12-07,2024-12-12,8,0,4.0
ord_006503,cust_005153,RJ,housewares,332.63,20.02,credit_card,7,2024-11-29,2024-12-04,2024-12-09,5,0,4.0
ord_006596,cust_004133,RS,fashion,89.98,6.05,credit_card,6,2024-11-29,2024-12-02,2024-12-07,3,0,5.0
ord_008714,cust_000756,SP,toys,133.82,18.11,credit_card,9,2024-11-29,2024-12-04,2024-12-09,5,0,5.0
ord_003960,cust_008263,SP,housewares,70.87,3.31,credit_card,7,2024-11-29,2024-12-05,2024-12-10,6,0,2.0
ord_002255,cust_003648,PR,housewares,337.11,17.59,boleto,1,2024-11-29,2024-12-02,2024-12-07,3,0,3.0
ord_008348,cust_005967,MG,computers_accessories,1779.56,262.35,boleto,1,2024-11-29,2024-12-03,2024-12-08,4,0,5.0
ord_005503,cust_006666,RJ,sports_leisure,653.43,25.46,boleto,1,2024-11-29,2024-12-07,2024-12-12,8,0,5.0
ord_002156,cust_002010,GO,electronics,1321.22,123.86,credit_card,7,2024-11-29,2024-12-03,2024-12-08,4,0,4.0
ord_003945,cust_003258,MG,housewares,168.29,21.23,voucher,1,2024-11-29,2024-12-02,2024-12-07,3,0,4.0
ord_005558,cust_003732,BA,beauty_health,135.51,7.76,credit_card,4,2024-11-29,2024-12-03,2024-12-08,4,0,3.0
ord_006087,cust_005285,MG,toys,79.58,9.87,credit_card,3,2024-11-29,2024-12-02,2024-12-07,3,0,4.0
ord_007529,cust_003416,RS,electronics,2781.2,275.9,credit_card,8,2024-11-29,2024-12-08,2024-12-13,9,0,5.0
ord_009921,cust_006539,MG,electronics,1082.31,36.72,credit_card,2,2024-11-29,2024-12-01,2024-12-06,2,0,4.0
ord_004488,cust_003809,SP,beauty_health,114.87,6.28,credit_card,3,2024-11-29,2024-12-01,2024-12-06,2,0,4.0
ord_003927,cust_000226,PR,electronics,279.23,13.25,credit_card,8,2024-11-29,2024-12-08,2024-12-13,9,0,5.0
ord_004866,cust_005296,SP,housewares,272.6,33.04,credit_card,5,2024-11-29,2024-12-04,2024-12-09,5,0,5.0
ord_002284,cust_007264,GO,electronics,336.3,12.13,boleto,1,2024-11-29,2024-12-04,2024-12-09,5,0,5.0
ord_004665,cust_004780,SP,furniture,3172.28,186.52,credit_card,1,2024-11-29,2024-12-01,2024-12-06,2,0,2.0
ord_004605,cust_000298,SP,electronics,2264.47,99.35,credit_card,4,2024-11-29,2024-12-08,2024-12-13,9,0,5.0
ord_007681,cust_008201,RJ,beauty_health,202.72,22.52,voucher,1,2024-11-29,2024-12-07,2024-12-09,8,0,5.0
ord_007200,cust_008168,SP,housewares,330.88,11.42,credit_card,7,2024-11-30,2024-12-06,2024-12-11,6,0,5.0
ord_002800,cust_001381,CE,computers_accessories,173.03,21.15,credit_card,4,2024-11-30,2024-12-04,2024-12-09,4,0,5.0
ord_009704,cust_000244,BA,furniture,1525.19,156.95,credit_card,8,2024-11-30,2024-12-07,2024-12-12,7,0,4.0
ord_009880,cust_006639,PE,fashion,289.36,29.14,boleto,1,2024-11-30,2024-12-04,2024-12-09,4,0,4.0
ord_003502,cust_001200,RS,books,27.99,1.56,credit_card,6,2024-11-30,2024-12-09,2024-12-14,9,0,4.0
ord_006294,cust_003799,SP,electronics,2209.01,221.35,credit_card,6,2024-11-30,2024-12-08,2024-12-13,8,0,4.0
ord_006116,cust_006030,BA,sports_leisure,490.1,26.43,boleto,1,2024-11-30,2024-12-05,2024-12-10,5,0,4.0
ord_010466,cust_005089,SP,furniture,1296.95,81.14,credit_card,3,2024-11-30,2024-12-06,2024-12-08,6,0,4.0
ord_008300,cust_008572,GO,housewares,254.28,36.61,credit_card,6,2024-11-30,2024-12-07,2024-12-11,7,0,5.0
ord_003558,cust_005618,MG,toys,163.28,6.76,credit_card,5,2024-11-30,2024-12-06,2024-12-11,6,0,5.0
ord_006492,cust_004550,SP,electronics,1528.24,160.04,credit_card,4,2024-11-30,2024-12-07,2024-12-12,7,0,5.0
ord_003616,cust_008181,SC,sports_leisure,607.09,64.18,credit_card,7,2024-11-30,2024-12-06,2024-12-11,6,0,4.0
ord_011822,cust_005858,SP,computers_accessories,1650.32,107.63,credit_card,9,2024-11-30,2024-12-02,2024-12-07,2,0,1.0
ord_008607,cust_002314,SP,furniture,2232.21,245.71,credit_card,3,2024-11-30,2024-12-06,2024-12-08,6,0,3.0
ord_006702,cust_003782,MG,toys,151.36,5.82,credit_card,1,2024-11-30,2024-12-08,2024-12-13,8,0,3.0
ord_006668,cust_005649,GO,fashion,395.07,17.98,credit_card,4,2024-11-30,2024-12-16,2024-12-14,16,1,4.0
ord_004680,cust_002560,BA,fashion,77.61,9.42,boleto,1,2024-12-01,2024-12-04,2024-12-09,3,0,3.0
ord_005350,cust_001465,PE,computers_accessories,1107.99,114.58,voucher,1,2024-12-01,2024-12-09,2024-12-13,8,0,5.0
ord_005870,cust_005555,SP,computers_accessories,317.55,21.47,credit_card,8,2024-12-01,2024-12-07,2024-12-12,6,0,4.0
ord_005807,cust_000364,RJ,books,109.19,10.87,credit_card,6,2024-12-01,2024-12-07,2024-12-12,6,0,5.0
ord_011721,cust_005315,SP,housewares,134.1,15.77,credit_card,3,2024-12-01,2024-12-05,2024-12-10,4,0,4.0
ord_001359,cust_004811,RJ,toys,141.59,18.75,credit_card,4,2024-12-01,2024-12-09,2024-12-12,8,0,4.0
ord_008890,cust_005672,MG,garden_tools,59.14,5.56,credit_card,7,2024-12-01,2024-12-06,2024-12-11,5,0,4.0
ord_001474,cust_006917,GO,sports_leisure,169.7,11.29,credit_card,1,2024-12-01,2024-12-06,2024-12-10,5,0,5.0
ord_007973,cust_004300,RJ,sports_leisure,253.64,9.92,boleto,1,2024-12-01,2024-12-08,2024-12-12,7,0,4.0
ord_009970,cust_002655,GO,toys,98.82,8.4,credit_card,7,2024-12-01,2024-12-09,2024-12-14,8,0,1.0
ord_004361,cust_002851,PR,housewares,91.51,13.55,credit_card,1,2024-12-01,2024-12-08,2024-12-13,7,0,5.0
ord_007531,cust_007593,RS,garden_tools,399.32,31.56,credit_card,4,2024-12-01,2024-12-16,2024-12-14,15,1,2.0
ord_005804,cust_004157,BA,toys,32.52,1.5,credit_card,9,2024-12-01,2024-12-06,2024-12-11,5,0,2.0
ord_007664,cust_008853,PR,beauty_health,262.43,21.86,credit_card,5,2024-12-01,2024-12-06,2024-12-11,5,0,4.0
ord_000457,cust_002914,RJ,beauty_health,236.39,12.02,credit_card,3,2024-12-01,2024-12-11,2024-12-14,10,0,5.0
ord_001846,cust_005548,GO,fashion,388.95,18.18,boleto,1,2024-12-01,2024-12-09,2024-12-14,8,0,5.0
ord_010589,cust_005807,MG,beauty_health,199.38,28.74,boleto,1,2024-12-01,2024-12-08,2024-12-13,7,0,5.0
ord_000354,cust_006799,MG,computers_accessories,1410.71,177.47,credit_card,8,2024-12-01,2024-12-07,2024-12-12,6,0,2.0
ord_001126,cust_007617,SP,housewares,244.01,34.2,boleto,1,2024-12-01,2024-12-03,2024-12-08,2,0,5.0
ord_008458,cust_001100,SP,sports_leisure,662.78,43.43,credit_card,8,2024-12-01,2024-12-06,2024-12-10,5,0,
ord_011421,cust_001125,SP,books,118.22,13.6,voucher,1,2024-12-01,2024-12-06,2024-12-11,5,0,5.0
ord_007052,cust_004009,SP,fashion,383.44,40.71,credit_card,2,2024-12-01,2024-12-08,2024-12-13,7,0,4.0
ord_001285,cust_000954,PE,electronics,1362.55,74.99,credit_card,2,2024-12-01,2024-12-09,2024-12-14,8,0,4.0
ord_000770,cust_001761,SP,toys,55.98,8.31,credit_card,4,2024-12-01,2024-12-04,2024-12-09,3,0,3.0
ord_001198,cust_007980,SP,books,111.69,10.0,credit_card,7,2024-12-01,2024-12-06,2024-12-11,5,0,2.0
ord_001049,cust_001279,PR,housewares,240.01,11.37,credit_card,7,2024-12-02,2024-12-04,2024-12-09,2,0,4.0
ord_008910,cust_001285,SP,housewares,284.0,28.29,credit_card,3,2024-12-02,2024-12-11,2024-12-16,9,0,5.0
ord_001954,cust_000593,PE,sports_leisure,104.23,8.46,credit_card,2,2024-12-02,2024-12-12,2024-12-10,10,1,2.0
ord_005107,cust_005806,SC,sports_leisure,311.75,16.82,credit_card,6,2024-12-02,2024-12-09,2024-12-14,7,0,5.0
ord_002191,cust_004283,SP,furniture,2533.1,182.95,credit_card,4,2024-12-02,2024-12-11,2024-12-13,9,0,4.0
ord_005029,cust_000893,BA,furniture,3202.15,188.28,credit_card,8,2024-12-02,2024-12-09,2024-12-14,7,0,2.0
ord_001046,cust_004491,RS,housewares,91.96,10.44,credit_card,1,2024-12-02,2024-12-04,2024-12-09,2,0,5.0
ord_000601,cust_002193,SP,sports_leisure,675.75,40.34,boleto,1,2024-12-02,2024-12-13,2024-12-15,11,0,4.0
ord_000194,cust_007098,PR,electronics,378.41,53.43,credit_card,3,2024-12-02,2024-12-06,2024-12-11,4,0,2.0
ord_007580,cust_008190,SP,fashion,116.96,11.04,voucher,1,2024-12-02,2024-12-14,2024-12-16,12,0,5.0
ord_005062,cust_006040,SP,beauty_health,84.66,4.77,boleto,1,2024-12-02,2024-12-11,2024-12-16,9,0,5.0
ord_000223,cust_003170,RJ,books,26.62,1.47,voucher,1,2024-12-02,2024-12-07,2024-12-12,5,0,3.0
ord_000650,cust_006996,SP,housewares,325.06,17.79,credit_card,3,2024-12-02,2024-12-08,2024-12-13,6,0,2.0
ord_007807,cust_004348,MG,fashion,224.08,11.63,credit_card,4,2024-12-02,2024-12-08,2024-12-12,6,0,5.0
ord_005999,cust_000508,PR,electronics,2461.49,340.87,credit_card,8,2024-12-02,2024-12-06,2024-12-11,4,0,4.0
ord_000616,cust_002000,BA,electronics,318.0,37.65,boleto,1,2024-12-02,2024-12-07,2024-12-12,5,0,5.0
ord_000321,cust_007992,GO,beauty_health,116.47,5.39,boleto,1,2024-12-02,2024-12-11,2024-12-16,9,0,3.0
ord_011319,cust_003307,RJ,electronics,1480.99,100.74,credit_card,2,2024-12-02,2024-12-10,2024-12-15,8,0,5.0
ord_005484,cust_005253,PR,furniture,1886.75,164.31,credit_card,8,2024-12-02,2024-12-11,2024-12-16,9,0,4.0
ord_000968,cust_005588,SP,toys,87.5,10.25,credit_card,1,2024-12-02,2024-12-08,2024-12-13,6,0,5.0
ord_000458,cust_004968,MG,sports_leisure,293.44,42.16,credit_card,6,2024-12-02,2024-12-07,2024-12-10,5,0,3.0
ord_002835,cust_001556,PE,fashion,117.67,4.59,credit_card,1,2024-12-02,2024-12-09,2024-12-14,7,0,5.0
ord_000925,cust_003368,RS,housewares,54.62,2.15,boleto,1,2024-12-02,2024-12-10,2024-12-15,8,0,5.0
ord_005898,cust_003459,RJ,fashion,419.54,28.12,credit_card,6,2024-12-02,2024-12-08,2024-12-13,6,0,5.0
ord_006481,cust_001782,SC,furniture,2945.92,181.64,credit_card,6,2024-12-02,2024-12-11,2024-12-13,9,0,4.0
ord_006129,cust_006207,GO,fashion,343.2,48.04,boleto,1,2024-12-02,2024-12-06,2024-12-11,4,0,4.0
ord_001207,cust_000920,SP,garden_tools,192.63,27.4,credit_card,7,2024-12-02,2024-12-05,2024-12-10,3,0,5.0
ord_009380,cust_006993,MG,furniture,1666.78,235.71,credit_card,9,2024-12-02,2024-12-06,2024-12-10,4,0,3.0
ord_003732,cust_002828,SP,toys,102.62,14.61,credit_card,7,2024-12-02,2024-12-11,2024-12-16,9,0,3.0
ord_003882,cust_001879,CE,beauty_health,58.33,6.42,credit_card,2,2024-12-03,2024-12-09,2024-12-14,6,0,4.0
ord_009917,cust_002293,RJ,toys,167.19,15.93,credit_card,8,2024-12-03,2024-12-09,2024-12-14,6,0,5.0
ord_010658,cust_008153,SP,electronics,1503.99,137.83,credit_card,8,2024-12-03,2024-12-07,2024-12-12,4,0,3.0
ord_006473,cust_006789,PR,sports_leisure,135.24,11.38,credit_card,1,2024-12-03,2024-12-11,2024-12-16,8,0,4.0
ord_000606,cust_006970,SP,electronics,197.59,20.72,credit_card,3,2024-12-03,2024-12-08,2024-12-13,5,0,2.0
ord_002276,cust_006823,SP,beauty_health,43.4,5.96,boleto,1,2024-12-03,2024-12-12,2024-12-17,9,0,2.0
ord_007206,cust_007065,GO,beauty_health,54.17,4.24,credit_card,9,2024-12-03,2024-12-10,2024-12-14,7,0,5.0
ord_005563,cust_001269,SP,computers_accessories,1002.14,73.46,credit_card,6,2024-12-03,2024-12-08,2024-12-12,5,0,5.0
ord_003390,cust_007071,RS,sports_leisure,98.38,10.64,boleto,1,2024-12-03,2024-12-09,2024-12-14,6,0,2.0
ord_007133,cust_000233,GO,beauty_health,131.04,13.55,credit_card,8,2024-12-03,2024-12-12,2024-12-17,9,0,2.0
ord_004072,cust_002863,BA,toys,165.64,22.38,credit_card,3,2024-12-03,2024-12-05,2024-12-10,2,0,5.0
ord_002085,cust_005343,RJ,housewares,326.9,39.01,boleto,1,2024-12-03,2024-12-07,2024-12-12,4,0,5.0
ord_002778,cust_007537,MG,toys,148.92,9.83,credit_card,5,2024-12-03,2024-12-06,2024-12-11,3,0,4.0
ord_007183,cust_001349,CE,fashion,371.73,52.15,credit_card,2,2024-12-03,2024-12-08,2024-12-13,5,0,4.0
ord_001256,cust_007274,RJ,fashion,91.26,7.39,credit_card,1,2024-12-03,2024-12-05,2024-12-10,2,0,5.0
ord_003979,cust_000336,PR,fashion,444.64,46.39,credit_card,1,2024-12-03,2024-12-07,2024-12-12,4,0,5.0
ord_006152,cust_000969,MG,electronics,1559.57,161.16,boleto,1,2024-12-03,2024-12-07,2024-12-12,4,0,5.0
ord_005316,cust_008092,SP,garden_tools,328.4,40.7,credit_card,6,2024-12-03,2024-12-09,2024-12-14,6,0,5.0
ord_007608,cust_006553,SP,toys,211.07,25.65,credit_card,9,2024-12-03,2024-12-10,2024-12-15,7,0,4.0
ord_002850,cust_006846,SC,toys,182.0,6.01,voucher,1,2024-12-03,2024-12-08,2024-12-12,5,0,1.0
ord_003549,cust_003360,RJ,fashion,239.32,12.96,credit_card,8,2024-12-03,2024-12-09,2024-12-14,6,0,5.0
ord_001775,cust_002472,MG,furniture,1284.0,144.7,credit_card,9,2024-12-03,2024-12-09,2024-12-14,6,0,3.0
ord_009422,cust_005688,RJ,sports_leisure,125.85,18.04,credit_card,2,2024-12-03,2024-12-08,2024-12-13,5,0,4.0
ord_008271,cust_004262,PE,computers_accessories,1605.13,98.81,credit_card,5,2024-12-04,2024-12-12,2024-12-17,8,0,4.0
ord_007645,cust_001821,CE,furniture,2101.81,278.19,credit_card,1,2024-12-04,2024-12-10,2024-12-15,6,0,4.0
ord_007771,cust_002784,SC,books,56.81,4.05,credit_card,8,2024-12-04,2024-12-08,2024-12-13,4,0,5.0
ord_000584,cust_002779,RJ,housewares,82.99,3.39,boleto,1,2024-12-04,2024-12-17,2024-12-15,13,1,2.0
ord_002203,cust_000631,MG,beauty_health,27.24,3.02,credit_card,5,2024-12-04,2024-12-13,2024-12-18,9,0,4.0
ord_009223,cust_004829,RS,electronics,1313.3,195.21,credit_card,3,2024-12-04,2024-12-06,2024-12-11,2,0,3.0
ord_006469,cust_002976,RJ,sports_leisure,637.94,82.02,credit_card,7,2024-12-04,2024-12-09,2024-12-14,5,0,5.0
ord_001235,cust_004388,SP,furniture,3119.37,156.11,credit_card,7,2024-12-04,2024-12-10,2024-12-15,6,0,2.0
ord_002174,cust_006900,PE,toys,87.05,8.84,boleto,1,2024-12-04,2024-12-07,2024-12-12,3,0,3.0
ord_011930,cust_002996,SP,books,90.16,12.78,credit_card,5,2024-12-04,2024-12-11,2024-12-16,7,0,2.0
ord_005533,cust_007288,SP,beauty_health,125.29,13.67,credit_card,1,2024-12-04,2024-12-12,2024-12-17,8,0,5.0
ord_000381,cust_008130,SP,furniture,931.42,72.79,debit_card,1,2024-12-04,2024-12-14,2024-12-17,10,0,4.0
ord_006930,cust_003232,MG,fashion,411.11,49.38,credit_card,4,2024-12-04,2024-12-08,2024-12-13,4,0,4.0
ord_004479,cust_006897,SP,fashion,321.47,39.94,boleto,1,2024-12-04,2024-12-10,2024-12-15,6,0,5.0
ord_004856,cust_007607,PR,toys,144.78,16.73,voucher,1,2024-12-04,2024-12-11,2024-12-16,7,0,5.0
ord_005130,cust_008033,SP,housewares,73.53,10.75,credit_card,1,2024-12-04,2024-12-09,2024-12-14,5,0,5.0
ord_011098,cust_003835,RS,fashion,152.89,17.52,boleto,1,2024-12-04,2024-12-06,2024-12-11,2,0,4.0
ord_007819,cust_008283,PE,furniture,2734.49,242.88,credit_card,8,2024-12-04,2024-12-10,2024-12-15,6,0,3.0
ord_011393,cust_002525,SP,beauty_health,199.31,27.23,credit_card,3,2024-12-04,2024-12-11,2024-12-16,7,0,3.0
ord_002310,cust_002822,SP,electronics,1579.72,160.74,credit_card,4,2024-12-04,2024-12-10,2024-12-15,6,0,4.0
ord_010423,cust_004473,SP,toys,203.28,19.77,credit_card,4,2024-12-04,2024-12-13,2024-12-18,9,0,5.0
ord_000798,cust_006469,PE,garden_tools,279.97,26.02,credit_card,1,2024-12-04,2024-12-07,2024-12-12,3,0,5.0
ord_004392,cust_004566,MG,garden_tools,366.65,41.55,credit_card,7,2024-12-04,2024-12-07,2024-12-12,3,0,3.0
ord_000406,cust_000851,SP,housewares,325.84,27.62,credit_card,2,2024-12-04,2024-12-12,2024-12-17,8,0,5.0
ord_000476,cust_008335,SP,toys,48.56,2.44,credit_card,5,2024-12-04,2024-12-09,2024-12-14,5,0,4.0
ord_000294,cust_000569,RJ,furniture,2222.47,97.91,boleto,1,2024-12-04,2024-12-12,2024-12-17,8,0,4.0
ord_001834,cust_001689,MG,electronics,2651.83,389.5,credit_card,9,2024-12-05,2024-12-11,2024-12-16,6,0,5.0
ord_005765,cust_003815,PE,electronics,2217.3,274.19,credit_card,6,2024-12-05,2024-12-09,2024-12-14,4,0,5.0
ord_003117,cust_003696,SP,sports_leisure,503.02,18.09,credit_card,5,2024-12-05,2024-12-10,2024-12-15,5,0,5.0
ord_000887,cust_006028,BA,housewares,123.76,10.34,voucher,1,2024-12-05,2024-12-10,2024-12-15,5,0,
ord_007894,cust_003182,SP,electronics,1961.06,91.25,credit_card,9,2024-12-05,2024-12-10,2024-12-15,5,0,4.0
ord_002762,cust_003420,SP,sports_leisure,300.24,35.34,credit_card,2,2024-12-05,2024-12-14,2024-12-12,9,1,4.0
ord_005748,cust_007334,SC,fashion,179.18,13.47,credit_card,8,2024-12-05,2024-12-12,2024-12-17,7,0,5.0
ord_003484,cust_002761,PE,housewares,249.89,8.91,credit_card,3,2024-12-05,2024-12-12,2024-12-15,7,0,5.0
ord_001871,cust_001048,CE,housewares,253.72,30.37,credit_card,7,2024-12-05,2024-12-13,2024-12-16,8,0,4.0
ord_000526,cust_004186,MG,fashion,45.29,4.91,credit_card,1,2024-12-05,2024-12-07,2024-12-12,2,0,1.0
ord_008731,cust_000496,PR,electronics,2160.79,171.32,credit_card,6,2024-12-05,2024-12-07,2024-12-12,2,0,3.0
ord_000694,cust_003266,GO,fashion,229.12,14.31,boleto,1,2024-12-05,2024-12-09,2024-12-14,4,0,5.0
ord_009716,cust_007856,SP,beauty_health,88.35,8.58,credit_card,6,2024-12-05,2024-12-07,2024-12-12,2,0,4.0
ord_008592,cust_000154,RS,beauty_health,21.14,0.91,credit_card,9,2024-12-05,2024-12-12,2024-12-17,7,0,3.0
ord_011692,cust_004381,SP,furniture,2188.21,93.48,credit_card,2,2024-12-05,2024-12-13,2024-12-18,8,0,5.0
ord_010380,cust_005924,PE,beauty_health,212.07,21.04,boleto,1,2024-12-05,2024-12-10,2024-12-15,5,0,5.0
ord_000404,cust_005878,SP,computers_accessories,73.11,6.16,voucher,1,2024-12-05,2024-12-11,2024-12-13,6,0,4.0
ord_003164,cust_006771,SP,sports_leisure,495.49,51.1,credit_card,3,2024-12-05,2024-12-10,2024-12-15,5,0,2.0
ord_006531,cust_000355,RS,beauty_health,237.45,14.08,credit_card,1,2024-12-05,2024-12-14,2024-12-19,9,0,4.0
ord_004688,cust_007680,SC,computers_accessories,369.19,33.01,credit_card,9,2024-12-05,2024-12-12,2024-12-17,7,0,4.0
ord_011701,cust_006094,PR,furniture,971.7,60.3,credit_card,3,2024-12-05,2024-12-16,2024-12-19,11,0,4.0
ord_003858,cust_002775,PR,toys,138.72,11.33,credit_card,1,2024-12-06,2024-12-10,2024-12-15,4,0,5.0
ord_002938,cust_001548,SP,computers_accessories,74.36,10.38,credit_card,4,2024-12-06,2024-12-09,2024-12-14,3,0,4.0
ord_010746,cust_002304,SP,garden_tools,117.89,14.97,credit_card,9,2024-12-06,2024-12-15,2024-12-20,9,0,2.0
ord_007481,cust_003203,RS,fashion,432.07,41.87,boleto,1,2024-12-06,2024-12-15,2024-12-20,9,0,2.0
ord_002770,cust_001999,BA,books,96.57,9.75,boleto,1,2024-12-06,2024-12-12,2024-12-17,6,0,3.0
ord_008509,cust_002847,MG,computers_accessories,448.74,15.64,credit_card,8,2024-12-06,2024-12-17,2024-12-19,11,0,5.0
ord_000426,cust_008967,SP,fashion,151.98,18.11,credit_card,4,2024-12-06,2024-12-15,2024-12-20,9,0,4.0
ord_004125,cust_004059,BA,housewares,26.43,1.93,credit_card,2,2024-12-06,2024-12-14,2024-12-19,8,0,4.0
ord_002007,cust_007504,MG,fashion,350.5,48.74,credit_card,1,2024-12-06,2024-12-15,2024-12-20,9,0,3.0
ord_002868,cust_006056,SC,books,104.36,11.07,credit_card,3,2024-12-06,2024-12-11,2024-12-16,5,0,5.0
ord_005809,cust_006571,PE,computers_accessories,1017.34,85.71,credit_card,9,2024-12-06,2024-12-11,2024-12-15,5,0,5.0
ord_008716,cust_003751,SP,electronics,2845.26,256.36,credit_card,6,2024-12-06,2024-12-13,2024-12-18,7,0,4.0
ord_005473,cust_006273,RJ,furniture,3010.52,232.29,credit_card,1,2024-12-06,2024-12-13,2024-12-18,7,0,4.0
ord_005219,cust_002521,PE,sports_leisure,379.47,51.91,boleto,1,2024-12-06,2024-12-15,2024-12-20,9,0,3.0
ord_005454,cust_005555,MG,sports_leisure,78.63,8.63,credit_card,9,2024-12-06,2024-12-14,2024-12-19,8,0,4.0
ord_008849,cust_000761,BA,housewares,270.69,23.56,boleto,1,2024-12-06,2024-12-11,2024-12-16,5,0,5.0
ord_006000,cust_002379,SP,electronics,1711.34,228.67,credit_card,5,2024-12-06,2024-12-14,2024-12-19,8,0,5.0
ord_008542,cust_005794,RJ,electronics,416.22,15.99,credit_card,4,2024-12-06,2024-12-14,2024-12-19,8,0,5.0
ord_001701,cust_007311,CE,electronics,2157.88,118.76,credit_card,6,2024-12-06,2024-12-14,2024-12-17,8,0,4.0
ord_007844,cust_004793,SP,sports_leisure,432.46,34.2,credit_card,7,2024-12-06,2024-12-13,2024-12-18,7,0,5.0
ord_001909,cust_005671,PR,sports_leisure,317.72,43.27,credit_card,1,2024-12-06,2024-12-12,2024-12-17,6,0,5.0
ord_009607,cust_002582,SP,furniture,2258.75,82.21,credit_card,3,2024-12-06,2024-12-12,2024-12-17,6,0,
ord_007202,cust_008990,MG,beauty_health,226.55,31.11,credit_card,1,2024-12-06,2024-12-10,2024-12-15,4,0,2.0
ord_008143,cust_006763,RS,toys,95.69,7.48,boleto,1,2024-12-06,2024-12-12,2024-12-17,6,0,3.0
ord_009783,cust_007919,SC,sports_leisure,266.26,22.32,boleto,1,2024-12-07,2024-12-09,2024-12-14,2,0,3.0
